symbol,company,isin,exchange,sector
SANDUMA,SANDUR MANG & IRON ORES L,INE149K01016,NSE,Unknown
NIBE,NIBE LIMITED,INE149O01018,NSE,Unknown
KALYANCAP,Kalyan Capitals Limited,INE149Q01021,NSE,Unknown
SATTVAENGG,SATTVA ENGINEERING CSTN L,INE14DW01018,NSE,Unknown
SMARTEN,SMARTEN POWER SYSTEMS LTD,INE14GK01016,NSE,Unknown
ABLBL,ADITYA BIRLA LIFES BRAN L,INE14LE01019,NSE,Unknown
JDCABLES,JD CABLES LIMITED,INE14VP01014,NSE,Unknown
RTL,RAMA TELECOM LIMITED,INE14W901010,NSE,Unknown
JKSYNTHETC,JK SYNTHETICS LTD,INE150501018,NSE,Unknown
JMSHARE,J M SHARE AND STOCK BROKE,INE150801012,NSE,Unknown
USHAISPAT,USHA ISPAT - DEP RS,INE150A01015,NSE,Unknown
ALKYLAMINE,ALKYL AMINES CHEM. LTD,INE150B01039,NSE,Unknown
TITANBIO,TITAN BIOTECH LTD.,INE150C01011,NSE,Unknown
MUL,MAURIA UDYOG LIMITED,INE150D01027,NSE,Unknown
LUXIND,LUX INDUSTRIES LIMITED,INE150G01020,NSE,Unknown
SWAGTAM,Swagatam Trading & Services Li,INE150R01019,NSE,Unknown
TATACOMM,TATA COMMUNICATIONS LTD,INE151A01013,NSE,Unknown
B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,INE151B01011,NSE,Unknown
SHAILY,SHAILY ENG PLASTICS LTD,INE151G01028,NSE,Unknown
INTCOMTECH,ICES SOFTWARE LTD.,INE152901018,NSE,Unknown
THERMAX,THERMAX DEP RS,INE152A01029,NSE,Unknown
ACLGATI,ALLCARGO GATI LIMITED,INE152B01027,NSE,Unknown
UYFINCORP,U. Y. FINCORP LIMITED,INE152C01025,NSE,Unknown
ELEFLOR,ELEGANT FLORICULTURE & AGROTEC,INE152E01013,NSE,Unknown
TRITURBINE,TRIVENI TURBINE LIMITED,INE152M01016,NSE,Unknown
MTNL,MTNL - DEPO. SETT.,INE153A01019,NSE,Unknown
VINTAGES,VINTAGE SECURITIES LTD.,INE153C01015,NSE,Unknown
MONGIPA,MOONGIPA CAPITAL FINANCE LTD.,INE153K01018,NSE,Unknown
BLS,BLS INTL SERVS LTD,INE153T01027,NSE,Unknown
PUSHPA,PUSHPA JEWELLERS LIMITED,INE154801018,NSE,Unknown
ITC,ITC LTD-DEP SETT,INE154A01025,NSE,Unknown
MOHITE,MOHITE INDUSTRIES LIMITED,INE154B01023,NSE,Unknown
VENMAX,VENMAX DRUGS AND PHARMACEUTICA,INE154G01022,NSE,Unknown
RAPIDIN,RAPID INVESTMENTS LTD.,INE154M01012,NSE,Unknown
MAXVIL,MAX VENTURES AND INDS LTD,INE154U01015,NSE,Unknown
INDUNISSAN,INDU NISSAN OXO CHEM IND.,INE155401016,NSE,Unknown
INERTIAIND,INERTIA INDUSTRIES LTD.,INE155901015,NSE,Unknown
TATAMOTORS,TATA MOTORS LIMITED,INE155A01022,NSE,Unknown
HINDSYNTEX,HIND SYNTEX LTD.,INE155B01012,NSE,Unknown
ALBERTDAVD,ALBERT DAVID LIMITED,INE155C01010,NSE,Unknown
INVPRECQ,INVESTMENT & PRECISION CASTING,INE155E01016,NSE,Unknown
NDTV,NDTV LTD,INE155G01029,NSE,Unknown
NDTV-RE,NEW DELHI TELEVISION LTD,INE155G20011,NSE,Unknown
MACPOWER,MACPOWER CNC MACHINES LTD,INE155Z01011,NSE,Unknown
INOVATMARN,INNOVATIVE MARINE FOODS L,INE156701018,NSE,Unknown
NEPTUNE,NEPTUNE PETROCHEMICALS L,INE156901014,NSE,Unknown
INDORAMSYN,INDO RAMA SYNT. DEP RS,INE156A01012,NSE,Unknown
INDORAMA,INDO RAMA SYNTHETICS LTD,INE156A01020,NSE,Unknown
PIONEEREMB,PIONEER EMBROIDERIES LTD,INE156C01018,NSE,Unknown
JAIHINDS,JAIHIND SYNTHETICS LTD.,INE156E01014,NSE,Unknown
YURANUS,YURANUS INFRASTRUCTURE LTD,INE156M01017,NSE,Unknown
INTEGRFIN,INTEGRATED FINANCE LTD.,INE157801015,NSE,Unknown
BURRWELCOM,BURRWELCOM DEP RS,INE157A01010,NSE,Unknown
KMSUGAR,K M SUGAR MILLS LTD,INE157H01023,NSE,Unknown
INDAIRYSPE,INDIANA DAIRY SPEC. LTD,INE158101019,NSE,Unknown
INDOASAHI,INDO ASAHI GLASS CO LTD,INE158701016,NSE,Unknown
HEROMOTOCO,HERO MOTOCORP LIMITED,INE158A01026,NSE,Unknown
EIMCOELECO,EIMCO ELECON (INDIA) LTD,INE158B01016,NSE,Unknown
CITYONLINE,City Online Services Limited,INE158C01014,NSE,Unknown
ELFORGE,EL FORGE LTD.,INE158F01017,NSE,Unknown
REMIEDEL,REMI EDELSTAHL TUBULARS LIMITE,INE158G01015,NSE,Unknown
DML,Diggi Multitrade Limited,INE158R01012,NSE,Unknown
INDBIOFOOD,INDO BIOTECH FOODS LTD.,INE159001010,NSE,Unknown
INDOFREBIO,INDO-FRENCH BIOTECH ENTER,INE159701015,NSE,Unknown
GLAXO,GLAXOSMITHKLINE PHARMA LT,INE159A01016,NSE,Unknown
MMRUBBR-B,MM RUBBER COMPANY LTD.,INE159E01026,NSE,Unknown
SVGLOBAL,S V GLOBAL MILL LTD.,INE159L01013,NSE,Unknown
VIJIFIN,VIJI FINANCE LIMITED,INE159N01027,NSE,Unknown
VIJIFI-RE,VIJI FINANCE LIMITED,INE159N20019,NSE,Unknown
MYSTICELE,Mystic Electronics Limited,INE159O01033,NSE,Unknown
OPTIVALUE,OPTIVALUE TEK CONSULT LTD,INE15B101011,NSE,Unknown
KEN,KEN ENTERPRISES LIMITED,INE15DO01012,NSE,Unknown
ABRIL,ABRIL PAPER TECH LIMITED,INE15MX01014,NSE,Unknown
REPONO,REPONO LIMITED,INE15WN01014,NSE,Unknown
APPL,Aptus Pharma Limited,INE15XJ01010,NSE,Unknown
INDOMATAPP,INDO MATSUSHITA APP LTD,INE160401019,NSE,Unknown
INDOZINC,INDO ZINC LTD,INE160901018,NSE,Unknown
PNB,PUNJAB NATIONAL BANK,INE160A01022,NSE,Unknown
PNB,PUNJAB NATIONAL BANK,INE160A01022,NSE,Unknown
PHCAP,PH CAPITAL LTD.,INE160F01013,NSE,Unknown
PBAINFRA,PBA INFRASTRUCTURE LTD.,INE160H01019,NSE,Unknown
BINNYMILLS,BINNY MILLS LTD.,INE160L01011,NSE,Unknown
MUKTA,Mukta Agriculture Limited,INE160O01031,NSE,Unknown
PATELCHEM,PATEL CHEM SPECIALITIES LIMITE,INE161701011,NSE,Unknown
NIITLTD,NIIT LIMITED,INE161A01038,NSE,Unknown
METALCO,METAL COATINGS (INDIA) LTD.,INE161E01014,NSE,Unknown
ANIRIT,ANIRIT VENTURES LIMITED,INE161F01011,NSE,Unknown
MORARJEE,MORARJEE TEXTILES LIMITED,INE161G01027,NSE,Unknown
VIKASLIFE,VIKAS LIFECARE LIMITED,INE161L01027,NSE,Unknown
VLIFE-RE,VIKAS LIFECARE LTD-RE,INE161L20019,NSE,Unknown
VLIFE-RE1,VIKAS LIFECARE LIMITED,INE161L20027,NSE,Unknown
INDIALEASE,INDIA LEASE DEVELOPMENT L,INE162101013,NSE,Unknown
INDSTMSHIP,INDIA STEAMSHIP CO LTD.,INE162601012,NSE,Unknown
METAINFO,META INFOTECH LIMITED,INE162901016,NSE,Unknown
GIPCL,GUJ IND POW CO - DEP RS,INE162A01010,NSE,Unknown
LUMAXIND,LUMAX INDUSTRIES LTD,INE162B01018,NSE,Unknown
PARASPETRO,PARAS PETROFILS LTD.,INE162C01024,NSE,Unknown
GANONPRO,Ganon Products Limited,INE162L01017,NSE,Unknown
NOCIL,NOCIL LIMITED,INE163A01018,NSE,Unknown
INDSEAMFIN,INDIAN SEAMLESS FIN SERV,INE164101011,NSE,Unknown
BALMLAWRIE,BALMER LAWRIE & CO.LTD.,INE164A01016,NSE,Unknown
KELLTONTEC,KELLTON TECH SOL LTD,INE164B01030,NSE,Unknown
VUENOW,VUENOW INFRATECH LIMITED,INE164D01010,NSE,Unknown
HYTSNMAGNT,HYTAISUN MAGNETICS LTD.,INE165301016,NSE,Unknown
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,INE165B01029,NSE,Unknown
ASSAMENT,Assam Entrade Limited,INE165G01010,NSE,Unknown
IGGIRESORT,IGGI RESORTS INTL LTD,INE166601018,NSE,Unknown
BELLARYSTL,BELLARYSTEELS-ROLLSETT,INE166C01017,NSE,Unknown
ROSSELL,ROSSELINDUSTRIES-ROLLSETT,INE166D01015,NSE,Unknown
NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,INE166R01015,NSE,Unknown
ACIIN,ACI INFOCOM LTD.,INE167B01025,NSE,Unknown
PANCM,PANYAM CEMENTS & MINERAL INDUS,INE167E01037,NSE,Unknown
HARIGOV,HARI GOVIND INTERNATIONAL LTD.,INE167F01018,NSE,Unknown
SIMPLXREA,SIMPLEX REALTY LTD.,INE167H01014,NSE,Unknown
J&KBANK,J&K BANK,INE168A01041,NSE,Unknown
HILLTONE,Hilltone Software and Gases Lt,INE168C01013,NSE,Unknown
GCMSECU,GCM SECURITIES LTD,INE168O01026,NSE,Unknown
EMCURE,EMCURE PHARMACEUTICALS L,INE168P01015,NSE,Unknown
HINDINDCHM,HINDUSTAN INDUSTRIAL CHEM,INE169201014,NSE,Unknown
HINDNITRO,HINDUSTAN NITROPROD GUJRA,INE169501017,NSE,Unknown
COROMANDEL,COROMANDEL INTERNTL. LTD,INE169A01031,NSE,Unknown
NMSRESRC,NMS RESOURCES GLOBAL LIMITED,INE169F01014,NSE,Unknown
SUPERIRON,Super Iron Foundry Limited,INE16IQ01014,NSE,Unknown
BORANA,BORANA WEAVES LIMITED,INE16SF01016,NSE,Unknown
TSC,TSC INDIA LIMITED,INE16VK01010,NSE,Unknown
MODIPON,MODIPON LTD.,INE170C01019,NSE,Unknown
APMIN,APM INDUSTRIES LTD.,INE170D01025,NSE,Unknown
SATIA,SATIA INDUSTRIES LIMITED,INE170E01023,NSE,Unknown
HGS,HINDUJA GLOBAL SOLS. LTD.,INE170I01016,NSE,Unknown
SURJIND,SURAJ INDUSTRIES LTD.,INE170U01011,NSE,Unknown
SALASAR,SALASAR TECHNO ENGG. LTD.,INE170V01027,NSE,Unknown
FEDERALBNK,FEDERAL BANK LTD-DEP SET,INE171A01029,NSE,Unknown
BDL,BHARAT DYNAMICS LIMITED,INE171Z01026,NSE,Unknown
CASTROLIND,CASTROL INDIA LIMITED,INE172A01027,NSE,Unknown
IECEDU,IEC EDUCATION LTD.,INE172B01017,NSE,Unknown
CTL,CAPITAL TRADE LINKS LTD,INE172D01021,NSE,Unknown
SMRUTHIORG,Smruthi Organics Limited,INE172E01011,NSE,Unknown
RMCL,RADHA MADHAV CO. LTD.,INE172H01014,NSE,Unknown
IMAGICAA,IMAGICAAWORLD ENT LTD,INE172N01012,NSE,Unknown
HINDIND,HIND INDUSTRIES LTD,INE173501011,NSE,Unknown
SIL,STANDARD INDUSTRIES LTD.,INE173A01025,NSE,Unknown
TEJASSVI,TEJASSVI AAHARAM LIMITED,INE173E01019,NSE,Unknown
SRMENERGY,SRM ENERGY LTD.,INE173J01018,NSE,Unknown
ONIXSOLAR,ONIX SOLAR ENERGY LIMITED,INE173M01012,NSE,Unknown
UMIYA,Umiya Tubes Limited,INE173U01015,NSE,Unknown
GUJWIND,Gujarat Winding Systems Limite,INE173V01013,NSE,Unknown
HARYANPETR,HARYANA PETROCHEMICALS LT,INE174901012,NSE,Unknown
JISLJALEQS,JAIN IRRIGATION SYSTEMS,INE175A01038,NSE,Unknown
SPENTA,SPENTA INTERNATIONAL LTD.,INE175C01018,NSE,Unknown
AERPACE,Aerpace Industries Limited,INE175N01023,NSE,Unknown
PENTAGOLD,PENTA GOLD LIMITED,INE175Y01012,NSE,Unknown
HERBETSON,HERBETSONS LTD,INE176301013,NSE,Unknown
HERDIOXIDE,HERDILLIA OXIDES & ELECTR,INE176501018,NSE,Unknown
BATAINDIA,BATA INDIA DEP RS,INE176A01028,NSE,Unknown
HAVELLS,HAVELLSINDIA,INE176B01034,NSE,Unknown
SATHAISPAT,SATHAVAHANA ISPAT LTD,INE176C01016,NSE,Unknown
SICAGEN,SICAGEN INDIA LIMITED,INE176J01011,NSE,Unknown
CRANEINFRA,Crane Infrastructure Limited,INE176L01017,NSE,Unknown
CASPIAN,CASPIAN CORPORATE SERVICES LIM,INE176N01021,NSE,Unknown
ESPIRE,ESPIRE HOSPITALITY LIMITED,INE176O01011,NSE,Unknown
RAJKOTINV,Rajkot Investment Trust Limite,INE176R01014,NSE,Unknown
INGERRAND,INGERSOLL-RAND DEPO-SETT.,INE177A01018,NSE,Unknown
BATLIBOI,BATLIBOI LTD.,INE177C01022,NSE,Unknown
KOVAI,KOVAI MEDICAL CENTER & HO,INE177F01017,NSE,Unknown
GPIL,GODAWARI POW & ISP LTD,INE177H01039,NSE,Unknown
INTEGFD,INTEGRATED PROTEINS LTD.,INE177M01013,NSE,Unknown
CHENNPETRO,CHENNAI PETRO CORP LTD DE,INE178A01016,NSE,Unknown
SMARTLINK,SMARTLINK HOLDINGS LTD,INE178C01020,NSE,Unknown
SKYLMILAR,SKYLINE MILLARS LTD.,INE178E01026,NSE,Unknown
ADVIKCA,Advik Capital Limited,INE178T01024,NSE,Unknown
PGHH,P&G HYGIENE & HEALTH CARE,INE179A01014,NSE,Unknown
DAVANGERE,DAVANGERE SUGAR COMPANY L,INE179G01029,NSE,Unknown
DAVAN-RE1,DAVANGERE SUGAR COMPANY,INE179G20029,NSE,Unknown
SPRIGHT,SPRIGHT AGRO LIMITED,INE179O01031,NSE,Unknown
11DKGF26,DKGFSPL-11%-27-12-26-PVT,INE179P07548,NSE,Unknown
11DKGFS27,DKGFSPL-11%-18-7-27-PVT,INE179P07597,NSE,Unknown
1430DKGF29,DKGFSPL-14.30%-28-5-29-PVT,INE179P08066,NSE,Unknown
SAFEENTP,SAFE ENTER RETAIL FIX LTD,INE17D601016,NSE,Unknown
PATILAUTOM,PATIL AUTOMATION LIMITED,INE17GV01016,NSE,Unknown
STUDIOLSD,STUDIO LSD LIMITED,INE17VO01028,NSE,Unknown
TEJASCARGO,TEJAS CARGO INDIA LIMITED,INE17WC01013,NSE,Unknown
HARIGCRANK,HARIG CRANKSHAFTS LTD,INE180501012,NSE,Unknown
MFSL,MAX FINANCIAL SERV LTD,INE180A01020,NSE,Unknown
CGCL,CAPRI GLOBAL CAPITAL LTD,INE180C01042,NSE,Unknown
CGCL-RE,CAPRI GLOBAL CAP LTD,INE180C20018,NSE,Unknown
EDL,EMPEE DISTI. LTD.,INE180G01019,NSE,Unknown
LONGSPUR,Longspur International Venture,INE180M01033,NSE,Unknown
PUNJABWIRE,PUNJABWIRE DEPO. SETT.,INE181A01010,NSE,Unknown
AJRINFRA,AJR INFRA & TOLLING LTD,INE181G01025,NSE,Unknown
CFL,Classic Filaments Limited,INE181U01018,NSE,Unknown
PFIZER,PFIZER LTD. - DEPO. SETT.,INE182A01018,NSE,Unknown
MARATHON,MARATHON NXTGEN REALT LTD,INE182D01020,NSE,Unknown
SSINFRA,S S INFRA DEVP CONSL LTD,INE182Z01015,NSE,Unknown
GUJTHEMIS,GUJARAT THEMIS BIOSYN LTD,INE183701015,NSE,Unknown
FINPIPE,FINOLEX IND LTD DEPO SETT,INE183A01024,NSE,Unknown
CYBELEIND,CYBELE INDUSTRIES LTD.,INE183D01010,NSE,Unknown
XLENERGY,XL ENERGY LIMITED,INE183H01011,NSE,Unknown
CSL,Continental Securities Limited,INE183Q01020,NSE,Unknown
DITCO,Decorous Investment and Tradin,INE183R01010,NSE,Unknown
PULSRIN,PULSAR INTERNATIONAL LTD.,INE183U01022,NSE,Unknown
IRBINVIT,IRB InvIT Fund,INE183W23014,NSE,Unknown
GSL,GSL (I) LTD,INE184901010,NSE,Unknown
CADBURY,CADBURY - DEPO. SETT.,INE184A01014,NSE,Unknown
SAGARSOFT,Sagarsoft (India) Limited,INE184B01012,NSE,Unknown
CIMCOBIRLA,CIMMCO BIRLA LTD,INE184C01010,NSE,Unknown
CIMMCO,CIMMCO LIMITED,INE184C01028,NSE,Unknown
RAJGASES,RAJASTHAN GASES LTD.,INE184D01026,NSE,Unknown
UTLINDS,UTL INDUSTRIES LIMITED,INE184E01024,NSE,Unknown
EKC,EVEREST KANTO CYLINDERLTD,INE184H01027,NSE,Unknown
DIFFNKG,DIFFUSION ENGINEERS LTD,INE184O01015,NSE,Unknown
FRASER,Fraser And Company Limited,INE184Q01010,NSE,Unknown
ALSTONE,Alstone Textiles (India) Ltd,INE184S01024,NSE,Unknown
SAPPL,Shree Ajit Pulp And Paper Ltd.,INE185C01017,NSE,Unknown
LEXORAA,LEXORAA INDUSTRIES LIMITED,INE185D01015,NSE,Unknown
FILATFASH,FILATEX FASHIONS LIMITED,INE185E01021,NSE,Unknown
CELEBRITY,CELEBRITY FASHIONS LTD,INE185H01016,NSE,Unknown
ARNOLD,ARNOLD HOLDINGS LTD,INE185K01036,NSE,Unknown
KCDGROUP,KCD INDUSTRIES INDIA LIMITED,INE185U01035,NSE,Unknown
GUJALKALI,GUJRAT AL & CHEMICALS LTD,INE186A01019,NSE,Unknown
MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,INE186C01023,NSE,Unknown
BASML,BANNARI AM SPIN MILL LTD.,INE186H01022,NSE,Unknown
BASML-RE,BANNARI AMMAN SPINNING RE,INE186H20014,NSE,Unknown
BASML-RE1,BANNARI AMMAN SPINNING,INE186H20022,NSE,Unknown
OSIAJEE,OSIAJEE TEXFAB LIMITED,INE186R01013,NSE,Unknown
MARNITPOLY,MPL CORPORATION LTD,INE187601013,NSE,Unknown
JBFIND,JBF INDUS LTD -DEP-LS ML,INE187A01017,NSE,Unknown
PARRYAGRO,PARRY AGRO INDUSTRIES LTD,INE187C01013,NSE,Unknown
TALBROAUTO,TALBROS AUTO. COMP. LTD,INE187D01029,NSE,Unknown
CITL,Consecutive Investments & Trad,INE187R01029,NSE,Unknown
FACT,FERT & CHEM TRAVANCORE,INE188A01015,NSE,Unknown
IGARASHI,IGARASHI MOTORS INDIA LTD,INE188B01013,NSE,Unknown
WILLIMFI,WILLIAMSON FINANCIAL SERVICES,INE188E01017,NSE,Unknown
VERTOZ,VERTOZ ADVERTISING LTD,INE188Y01015,NSE,Unknown
VERTOZ,VERTOZ LIMITED,INE188Y01031,NSE,Unknown
MAXORCHARD,MAXWORTH ORCHARDS INDIA L,INE189201010,NSE,Unknown
STYRENIX,STYRENIX PERFORMANCE LTD,INE189B01011,NSE,Unknown
NELCAST,NELCAST LIMITED,INE189I01024,NSE,Unknown
EBGNG,GNG ELECTRONICS LIMITED,INE18JU01028,NSE,Unknown
MEDICAPS,MEDI CAPS LTD.,INE190701016,NSE,Unknown
ARISE,ARIHANTS SECURITIES LTD.,INE190D01015,NSE,Unknown
THAKRAL,THAKRAL SERVICES (INDIA) LTD.,INE190F01028,NSE,Unknown
SAKUMA,SAKUMA EXPORTS LIMITED,INE190H01024,NSE,Unknown
SAKUMA-RE,SAKUMA EXPORTS LIMITED,INE190H20016,NSE,Unknown
LGT,LGT Business Connextions Limit,INE191201016,NSE,Unknown
ORCHIDPHAR,ORCHID PHARMA LIMITED,INE191A01019,NSE,Unknown
ORCHPHARMA,ORCHID PHARMA LIMITED,INE191A01027,NSE,Unknown
WELCORP,WELSPUN CORP LIMITED,INE191B01025,NSE,Unknown
PVRINOX,PVR INOX LIMITED,INE191H01014,NSE,Unknown
PVR-RE,PVR LIMITED RE,INE191H20014,NSE,Unknown
HDIL,HOUSING DEV & INFRA LTD,INE191I01012,NSE,Unknown
ALEXANDER,Alexander Stamps And Coin Limi,INE191N01012,NSE,Unknown
LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LT,INE191O01010,NSE,Unknown
SHIVAEXPO,Shiva Granito Export Limited,INE191V01015,NSE,Unknown
MESCOPHARM,MESCO PHARMA. LTD,INE192601016,NSE,Unknown
METALPIPE,METALMAN INDUSTRIES LTD.,INE192801012,NSE,Unknown
TATACONSUM,TATA CONSUMER PRODUCT LTD,INE192A01025,NSE,Unknown
TATACON-RE,TATA CONSUMER PRODUCT LTD,INE192A20017,NSE,Unknown
WELSPUNPOL,WELSPUNINDIALTD-ROLL SETT,INE192B01015,NSE,Unknown
WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,NSE,Unknown
GRMOVER,GRM OVERSEAS LIMITED,INE192H01020,NSE,Unknown
DMART,AVENUE SUPERMARTS LIMITED,INE192R01011,NSE,Unknown
MICROPLANT,MICRO PLANTAE LTD.,INE193901019,NSE,Unknown
AYMSYNTEX,AYM SYNTEX LIMITED,INE193B01039,NSE,Unknown
DRL,DISHA RESOURCES LIMITED,INE193D01019,NSE,Unknown
BAJAJELEC,BAJAJ ELECT.LTD,INE193E01025,NSE,Unknown
SHESHAINDS,SHESHADRI INDUSTRIES LIMITED,INE193R01019,NSE,Unknown
MIDEASTI,MIDEAST INDIA LTD,INE194401019,NSE,Unknown
MIDEASTSTL,MIDEAST INTEGRATED STEEL,INE194501016,NSE,Unknown
TATAUNISYS,TATA INFOT LTD. DEPO SETT,INE194A01013,NSE,Unknown
ASTAR,ASIAN STAR CO.LTD.,INE194D01017,NSE,Unknown
GARGFUR,GARG FURNACE LTD.,INE194E01015,NSE,Unknown
GENESIS,GENESIS IBRC INDIA LIMITED,INE194N01016,NSE,Unknown
FREDUN,Fredun Pharmaceuticals Limited,INE194R01017,NSE,Unknown
MIDWESTIRN,MIDWEST IRON & STEEL CO L,INE195001016,NSE,Unknown
SUPREMEIND,SUPREME IND. DEPO SETT.,INE195A01028,NSE,Unknown
KIRLOSINV,KIRLOSINV INV&FIN-DEPO,INE195B01018,NSE,Unknown
DHANSAFAL,DHANSAFAL FINSERVE LIMITED,INE195E01020,NSE,Unknown
SELLWIN,SELLWIN TRADERS LIMITED,INE195F01027,NSE,Unknown
ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN,INE195I01013,NSE,Unknown
PNCINFRA,PNC INFRATECH LTD.,INE195J01029,NSE,Unknown
PROZONER,PROZONE REALTY LIMITED,INE195N01013,NSE,Unknown
SECURCRED,SECUR CREDENTIALS LIMITED,INE195Y01010,NSE,Unknown
MARICO,MARICO LIMITED,INE196A01026,NSE,Unknown
SHIRPUR-G,SHIRPUR GOLD REFINERY LTD,INE196B01016,NSE,Unknown
OISL,OCL IRON AND STEEL LTD,INE196J01019,NSE,Unknown
WORTH,WORTH PERIPHERALS LIMITED,INE196Y01018,NSE,Unknown
MODERNDENM,MODERN DENIM LTD,INE197201010,NSE,Unknown
MODINSULAT,MODERN INSULATORS LTD,INE197301018,NSE,Unknown
MODERNMAL,MODERN MALLEABLE LTD,INE197401016,NSE,Unknown
MODRNSYNTX,MODERN SYNTEX (INDIA) LTD,INE197801017,NSE,Unknown
JYOTISTRUC,JYOTI STRUCTURES,INE197A01024,NSE,Unknown
JYOTI-RE,JYOTI STRUCTURES LTD,INE197A20016,NSE,Unknown
JYOTI-RE1,JYOTI STRUCTURES LIMITED,INE197A20024,NSE,Unknown
AXELPOLY,AXEL POLYMERS LTD.,INE197C01012,NSE,Unknown
JINDALPOLY,JINDAL POLY FILMS LIMITED,INE197D01010,NSE,Unknown
LPDC,LANDMARK PR.DEV.CO.LTD,INE197J01017,NSE,Unknown
MODERNWOOL,MODERN TERRY TOWELS LTD,INE198001013,NSE,Unknown
MODIALKALI,MODI ALKALIES & CHEM LTD.,INE198101011,NSE,Unknown
EUROPRATIK,EURO PRATIK SALES LIMITED,INE198501012,NSE,Unknown
MODIOLIVET,MODI OLIVETTI LTD,INE198801016,NSE,Unknown
CAMEXLTD,CAMEX LTD.,INE198C01010,NSE,Unknown
AAREYDRUGS,AAREY DRUGS & PHARM LTD,INE198H01019,NSE,Unknown
MODITHREAD,MODI TELEFIBERS LTD,INE199201018,NSE,Unknown
MODIPON,MODIPON LTD,INE199401014,NSE,Unknown
PGHL,PROCTER & GAMBLE HEALTH L,INE199A01012,NSE,Unknown
ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,INE199C01026,NSE,Unknown
MARBU,MARTIN BURN LTD.,INE199D01016,NSE,Unknown
SUNSHIEL,SUNSHIELD CHEMICALS LTD.,INE199E01014,NSE,Unknown
SUNSHI-RE,Sunshield Chemicals Ltd.,INE199E20014,NSE,Unknown
JAGRAN,JAGRAN PRAKASHAN LIMITED,INE199G01027,NSE,Unknown
GCSL,GRETEX CORPORATE SERVICES,INE199P01028,NSE,Unknown
SPUNWEB,SPUNWEB NONWOVEN LIMITED,INE19QH01010,NSE,Unknown
UNIFIED,UNIFIED DATA TECH SOLUTIONS LI,INE1ABX01018,NSE,Unknown
GKENERGY,GK ENERGY LIMITED,INE1AG301022,NSE,Unknown
IWARE,IWARE SUPPLYCHAIN SER LTD,INE1AII01014,NSE,Unknown
SACHEEROME,SACHEEROME LIMITED,INE1ARD01016,NSE,Unknown
SHRINGARMS,SHRINGAR HOU OF MANGALS L,INE1B3L01017,NSE,Unknown
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,INE1B6101010,NSE,Unknown
GURUNANAK,GURUNANAK AGRICULTUR IN L,INE1CCX01012,NSE,Unknown
CURRENT,CURRENT INFRAPROJECTS LTD,INE1CRQ01014,NSE,Unknown
SHIVASHRIT,SHIVASHRIT FOODS LIMITED,INE1DLF01018,NSE,Unknown
VIGOR,VIGOR PLAST INDIA LIMITED,INE1DM601016,NSE,Unknown
CITYSQUARE,JAY AMBE SUPERMARKETS LIMITED,INE1DRH01011,NSE,Unknown
MONOLITH,MONOLITHISCH INDIA LTD,INE1DV401010,NSE,Unknown
AAKAAR,AAKAAR MEDICAL TECHNO LTD,INE1GYP01013,NSE,Unknown
PARTH,PARTH ELEC & ENG LTD,INE1H7V01011,NSE,Unknown
ESSEX,ESSEX MARINE LIMITED,INE1IBY01019,NSE,Unknown
KRT,KNOWLEDGE REALTY TRUST,INE1JAR25012,NSE,Unknown
MEHUL,MEHUL COLOURS LIMITED,INE1KH601014,NSE,Unknown
TRUECOLORS,TRUE COLORS LIMITED,INE1LDV01015,NSE,Unknown
BDI,B. D. Industries (Pune) Limite,INE1LJ801017,NSE,Unknown
JYOTIGLOBL,JYOTI GLOBAL PLAST LTD,INE1M3T01017,NSE,Unknown
ENRIN,SIEMENS ENERGY INDIA LTD,INE1NPP01017,NSE,Unknown
SNEHAA,SNEHAA ORGANICS LIMITED,INE1OIC01018,NSE,Unknown
UML,Umiya Mobile Limited,INE1P1A01018,NSE,Unknown
RAYMONDREL,RAYMOND REALTY LIMITED,INE1SY401010,NSE,Unknown
STLNETWORK,STL NETWORKS LIMITED,INE1VXE01018,NSE,Unknown
MOLDPLAST,MOLD-TEK PLASTICS LTD,INE200001019,NSE,Unknown
MONICAELEC,MONICA ELECTRONICS LTD,INE200501018,NSE,Unknown
GECALSTHOM,ALSTOM LTD,INE200A01018,NSE,Unknown
GVT&D,GE VERNOVA T&D INDIA LTD,INE200A01026,NSE,Unknown
MMWL,MEDIA MATRIX WORLDWIDE LTD.,INE200D01020,NSE,Unknown
VBL,VARUN BEVERAGES LIMITED,INE200M01039,NSE,Unknown
MONTARIND,MONTARI INDUSTRIES LTD,INE201201014,NSE,Unknown
MANALIPETC,MANALI PETROCHEMICALS LT,INE201A01024,NSE,Unknown
MAJESAUTO,MAJESTIC AUTO LTD,INE201B01014,NSE,Unknown
MAJESAUT,MAJESTIC AUTO LTD.,INE201B01022,NSE,Unknown
RFSL,Richfield Financial Services L,INE201C01012,NSE,Unknown
